movieID	actorID	actorName	ranking
293	betty_miller	Betty Miller	19
293	carl_j_matusovich	Carl J. Matusovich	9
293	danny_aiello	Danny Aiello	4
293	david_w_butler	David W. Butler	13
293	elizabeth_regen	Elizabeth Regen	8
293	ellen_greene	Ellen Greene	7
293	frank_senger	Frank Senger	25
293	gary_oldman	Gary Oldman	3
293	geoffrey_bateman	Geoffrey Bateman	30
293	jean_reno	Jean Reno	1
293	jeanhugues_anglade	Jean-Hugues Anglade	11
293	jernard_burks	Jernard Burks	29
293	jessie-keosian	Jessie Keosian	15
293	joseph_malerba	Joseph Malerba	27
293	kent_broadhurst	Kent Broadhurst	12
293	marc_andreoni	Marc Andreoni	26
293	mario_todisco	Mario Todisco	24
293	michael_badalucco	Michael Badalucco	6
293	michel_montanary	Michel Montanary	20
293	natalie_portman	Natalie Portman	2
293	peter-linari	Peter Linari	17
293	peter_appel	Peter Appel	5
293	randy_pearlstein	Randy Pearlstein	21
293	robert-la-sardo	Robert La Sardo	16
293	samy_naceri	Samy Naceri	28
293	stuart_rudin	Stuart Rudin	22
293	tommy_hollis	Tommy Hollis	14
294	alfred_molina	Alfred Molina	2
294	ana_carballosa	Ana Carballosa	30
294	angela_lanza	Angela Lanza	26
294	angeles_gonzalez_sinde	Ángeles González Sinde	22
294	anjelicahuston	Anjelica Huston	3
294	antoni_corone	Antoni Corone	21
294	bernard_fouquet	Bernard Fouquet	35
294	bill_sage	Bill Sage	17
294	billy-hopkins	Billy Hopkins	23
294	celia_cruz	Celia Cruz	6
294	chazz_palminteri	Chazz Palminteri	4
294	diego_wallraff	Diego Wallraff	24
294	ellen_cleghorne	Ellen Cleghorne	9
294	florencio_santana	Florencio Santana	40
294	glenda_diaz_rigau	Glenda Diaz Rigau	39
294	gustavo_laborie	Gustavo Laborie	27
294	jorge_luis_ramone	Jorge Luis Ramone	38
294	jose_felipe_padron	José Felipe Padron	31
294	lazaro-perez	Lázaro Pérez	15
294	luis-raul	Luis Raul	28
294	luis_torres	Luis Torres	18
294	magaly_aguelo	Magaly Aguelo	33
294	marc_macaulay	Marc Macaulay	13
294	marisa_tomei	Marisa Tomei	1
294	mel_gorham	Mel Gorham	11
294	melissa_anne_acosta	Melissa Anne Acosta	32
294	melissa_ramone	Melissa Ramone	29
294	mira_nair	Mira Nair	20
294	norman_max_maxwell	Norman Max Maxwell	14
294	oscar_gonzalez	Oscar Gonzalez	36
294	paloma_delaijrentil	Paloma Delaijrentil	34
294	ranjit_chowdhry	Ranjit Chowdhry	8
294	robert_escobar	Robert Escobar	10
294	roberto_escobar	Roberto Escobar	25
294	ruben_rabasa	Ruben Rabasa	16
294	salvadore_levy	Salvadore Levy	12
294	sandor_juan	Sandor Juan	37
294	sarita_choudhury	Sarita Choudhury	7
294	trini_alvarado	Trini Alvarado	5
294	vincent_gallo	Vincent Gallo	19
295	armin_muellerstahl	Armin Mueller-Stahl	10
295	babs-chula	Babs Chula	7
295	elena_kudaba	Elena Kudaba	15
295	erika_eleniak	Erika Eleniak	4
295	floyd_vivino	Floyd Vivino	13
295	gene_mack	Gene Mack	8
295	joan_plowright	Joan Plowright	6
295	john_leguizamo	John Leguizamo	2
295	julio-oscar-mechoso	Julio Oscar Mechoso	9
295	michael_lerner	Michael Lerner	5
295	michael_tait	Michael Tait	12
295	mike_starr	Mike Starr	11
295	richard_crenna	Richard Crenna	14
295	sadie_frost	Sadie Frost	3
295	william_baldwin	William Baldwin	1
296	1060389-peter_greene	Peter Greene	16
296	alexis_arquette	Alexis Arquette	17
296	amanda_plummer	Amanda Plummer	7
296	angela_jones	Angela Jones	15
296	brenda_hillhouse	Brenda Hillhouse	25
296	bronagh_gallagher	Bronagh Gallagher	22
296	bruce_willis	Bruce Willis	5
296	burr_steers	Burr Steers	32
296	christopher_walken	Christopher Walken	11
296	dick_miller	Dick Miller	28
296	don_blakely	Don Blakely	18
296	duane_whitaker	Duane Whitaker	36
296	emil_sitka	Emil Sitka	31
296	eric_clark	Eric Clark	21
296	eric_stoltz	Eric Stoltz	9
296	frank_whaley	Frank Whaley	13
296	harvey_keitel	Harvey Keitel	4
296	john_travolta	John Travolta	1
296	joseph_pilato	Joseph Pilato	29
296	julia_sweeney	Julia Sweeney	33
296	karen_maruyama	Karen Maruyama	27
296	kathy_griffin	Kathy Griffin	23
296	lawrence_bender	Lawrence Bender	37
296	linda_kaye	Linda Kaye	26
296	lorelei_leslie	Lorelei Leslie	39
296	maria_de_medeiros	Maria de Medeiros	12
296	michael_gilden	Michael Gilden	41
296	paul_calderon	Paul Calderon	20
296	phil_lamarr	Phil LaMarr	40
296	quentin_tarantino	Quentin Tarantino	14
296	rich_turner	Rich Turner	34
296	robert_ruth	Robert Ruth	30
296	rosanna_arquette	Rosanna Arquette	10
296	samuel_l_jackson	Samuel L. Jackson	2
296	stephen_hibbert	Stephen Hibbert	38
296	steve_buscemi	Steve Buscemi	19
296	susan_griffiths	Susan Griffiths	24
296	tim_roth	Tim Roth	6
296	uma_thurman	Uma Thurman	3
296	venessia_valentino	Venessia Valentino	35
296	ving_rhames	Ving Rhames	8
297	aishwarya_rai	Aishwarya Rai	11
297	aishwarya_rai_abhishek_bachchan	Aishwarya Rai Abhishek Ba...	7
297	alfred_molina	Alfred Molina	5
297	andy_garcia	Andy Garcia	4
297	emily_mortimer	Emily Mortimer	3
297	jean_reno	Jean Reno	2
297	jeremy_irons	Jeremy Irons	10
297	john_cleese	John Cleese	8
297	lily_tomlin	Lily Tomlin	9
297	steve_martin	Steve Martin	1
297	yuki_matsuzaki	Yuki Matsuzaki	6
298	bo-z-wang	Bo Z. Wang	3
298	deb_snyder	Deb Snyder	4
298	haan-lee	Haan Lee	5
298	lai_wang	Lai Wang	2
298	sihung-lung	Sihung Lung	1
299	1130522-kevin_jones	Kevin Jones	16
299	billy_dean	Billy Dean	18
299	cathy_tyson	Cathy Tyson	3
299	christine-tremarco	Christine Tremarco	11
299	fred-pearson	Fred Pearson	12
299	gilly_coman	Gilly Coman	15
299	james_ellis	James Ellis	4
299	jimmy_coleman	Jimmy Coleman	8
299	john_bennett	John Bennett	6
299	lesley_sharp	Lesley Sharp	9
299	linus_roache	Linus Roache	1
299	mandy_walsh	Mandy Walsh	13
299	matyelok_gibbs	Matyelok Gibbs	17
299	ray_williams	Ray Williams	14
299	rio_fanning	Rio Fanning	7
299	robert_carlyle	Robert Carlyle	5
299	robert_pugh	Robert Pugh	10
299	tom_wilkenson	Tom Wilkinson	2
300	1033818-george_martin	George Martin	12
300	1156997-reno	Reno	38
300	allan-rich	Allan Rich	10
300	anthony_fusco	Anthony Fusco	24
300	barry_levinson	Barry Levinson	16
300	barry_snider	Barry Snider	43
300	bernie_sheredy	Bernie Sheredy	42
300	bill_cwikowski	Bill Cwikowski	47
300	bill_moor	Bill Moor	33
300	bruce_altman	Bruce Altman	18
300	byron_jennings	Byron Jennings	49
300	carole-shelley	Carole Shelley	41
300	christopher_mcdonald	Christopher McDonald	7
300	chuck_adamson	Chuck Adamson	17
300	david_paymer	David Paymer	5
300	david_stepkin	David Stepkin	44
300	debra_monk	Debra Monk	32
300	douglas_mcgrath	Douglas McGrath	50
300	eddie_korbich	Eddie Korbich	29
300	elizabeth_wilson	Elizabeth Wilson	9
300	ernie-sabella	Ernie Sabella	40
300	ethan_hawke	Ethan Hawke	27
300	grace_phillips	Grace Phillips	37
300	gretchen_egolf	Gretchen Egolf	51
300	griffin_dunne	Griffin Dunne	14
300	hamilton_fish_iv	Hamilton Fish IV	23
300	hank_azaria	Hank Azaria	6
300	illeana_douglas	Illeana Douglas	21
300	jack_gilpin	Jack Gilpin	25
300	jeffrey_nordling	Jeffrey Nordling	34
300	joe_lisi	Joe Lisi	30
300	johann-carlo	Johann Carlo	8
300	john_turturro	John Turturro	1
300	kelly_coffield	Kelly Coffield Park	46
300	martin_scorsese	Martin Scorsese	15
300	merwin_goldsmith	Merwin Goldsmith	26
300	michael_mantell	Michael Mantell	31
300	mira_sorvino	Mira Sorvino	11
300	neil_leifer	Neil Leifer	45
300	nicholas_kepros	Nicholas Kepros	28
300	pat_russell	Pat Russell	52
300	paul_guilfoyle	Paul Guilfoyle	13
300	paul_scofield	Paul Scofield	4
300	ralph_fiennes	Ralph Fiennes	3
300	richard_council	Richard Council	20
300	rob_morrow	Rob Morrow	2
300	shawn_batten	Shawn Batten	48
300	stephen_pearlman	Stephen Pearlman	36
300	steve_ryan	Steve Ryan	39
300	timothy_busfield	Timothy Busfield	19
300	vince_obrien	Vince O'Brien	35
300	william_fichtner	William Fichtner	22
301	akira_takayama	Akira Takayama	2
301	caryhiroyuki_tagawa	Cary-Hiroyuki Tagawa	4
301	tamlyn_tomita	Tamlyn Tomita	3
301	toshiro_mifune	Toshiro Mifune	5
301	yoko-sugi	Yôko Sugi	6
301	youki_kudoh	Youki Kudoh	1
301	yuki_kudoh	Yuki Kudoh	7
302	1028469-carlos_lopez	Carlos Lopez	35
302	1061324_valeria_bruni_tedeschi	Valeria Bruni Tedeschi	18
302	asia_argento	Asia Argento	10
302	barbet_schroeder	Barbet Schroeder	28
302	bernard_verley	Bernard Verley	30
302	bruno_todeschini	Bruno Todeschini	23
302	charles_nelson_reilly	Charles Nelson Reilly	27
302	claudio_amendola	Claudio Amendola	8
302	daniel_auteuil	Daniel Auteuil	2
302	daniel_breton	Daniel Breton	25
302	dominique_blanc	Dominique Blanc	6
302	emmanuel_salinger	Emmanuel Salinger	15
302	gregoire_colin	Gregoire Colin	19
302	isabelle_adjani	Isabelle Adjani	1
302	jean-douchet	Jean Douchet	26
302	jean-marc-stehle	Jean-Marc Stehle	29
302	jeanclaude_brialy	Jean-Claude Brialy	13
302	jeanhugues_anglade	Jean-Hugues Anglade	3
302	jeanphilippe_ecoffey	Jean-Philippe Écoffey	14
302	johan_leysen	Johan Leysen	22
302	julien_rassam	Julien Rassam	11
302	laure_marsac	Laure Marsac	32
302	laurent_arnal	Laurent Arnal	16
302	marc_citti	Marc Citti	31
302	marina_golovine	Marina Golovine	21
302	miguel_bose	Miguel Bosé	9
302	otto-tausig	Otto Tausig	33
302	pascal_greggory	Pascal Greggory	7
302	philippe_duclos	Philippe Duclos	20
302	richard_bohringer	Richard Bohringer	17
302	thomas_kretschmann	Thomas Kretschmann	12
302	tolsty	Tolsty	34
302	ulrich-wildgruber	Ulrich Wildgruber	24
302	vincent_perez	Vincent Perez	4
302	virna_lisi	Virna Lisi	5
303	bruce_campbell	Bruce Campbell	10
303	fay_masterson	Fay Masterson	15
303	francine_maisler	Francine Maisler	26
303	gary_sinise	Gary Sinise	23
303	gene_hackman	Gene Hackman	2
303	greg_goossen	Greg Goossen	13
303	jerry_swindall	Jerry Swindall	27
303	john-cameron	John Cameron	28
303	jonothon_gill	Jonothon Gill	29
303	josef_rainer	Josef Rainer	17
303	keith_david	Keith David	11
303	kevin_conway	Kevin Conway	21
303	lance_henriksen	Lance Henriksen	6
303	leonardo_di_caprio	Leonardo DiCaprio	4
303	mark-boone-jr	Mark Boone Jr.	8
303	mick_garris	Mick Garris	22
303	mike_stone	Mike Stone	25
303	oliver_dear	Oliver Dear	12
303	olivia_burnette	Olivia Burnette	9
303	pat_hingle	Pat Hingle	14
303	raynor_scheine	Raynor Scheine	19
303	roberts_blossom	Roberts Blossom	7
303	russell_crowe	Russell Crowe	3
303	scott_ryder	Scott Ryder	18
303	scott_spiegel	Scott Spiegel	24
303	sharon_stone	Sharon Stone	1
303	sven_ole_thorsen	Sven Ole Thorsen	16
303	tobin_bell	Tobin Bell	5
303	woody_strode	Woody Strode	20
304	1057995-gerry_becker	Gerry Becker	7
304	bernard_canepari	Bernard Canepari	8
304	courtney_chase	Courtney Chase	21
304	david_tom	David Tom	20
304	db_sweeney	D.B. Sweeney	2
304	ellen_burstyn	Ellen Burstyn	6
304	eric_stoltz	Eric Stoltz	18
304	ernie-sabella	Ernie Sabella	15
304	frankie_faison	Frankie Faison	5
304	jan_rubes	Jan Rubes	4
304	jeff_howell	Jeff Howell	12
304	john_cunningham	John Cunningham	10
304	john_e_blazier	John E. Blazier	23
304	joyce_reehling	Joyce Reehling	13
304	julianne_moore	Julianne Moore	3
304	kate_young	Kate Young	22
304	lisa_davis	Lisa Davis	24
304	nelle_stokes	Nelle Stokes	17
304	noah_fleiss	Noah Fleiss	11
304	peter_falk	Peter Falk	1
304	raymond_wong	Raymond Wong	25
304	rohn_thomas	Rohn Thomas	19
304	scott_cohen	Scott Cohen	9
304	vickie_ross_norris	Vickie Ross-Norris	14
304	willard_scott	Willard Scott	16
305	162689751	Björk	42
305	alexandra_van_der_noot	Alexandra Van Der Noot	39
305	andre_penvern	Andre Penvern	37
305	anne_canovas	Anne Canovas	21
305	anouk_aimee	Anouk Aimée	7
305	cher	Cher	34
305	chiara_mastroianni	Chiara Mastroianni	27
305	danny_aiello	Danny Aiello	16
305	forest_whitaker	Forest Whitaker	14
305	francois_cluzet	François Cluzet	23
305	georgianna_robertson	Georgianna Robertson	30
305	harry_belafonte	Harry Belafonte	31
305	jean_rochefort	Jean Rochefort	19
305	jeanpaul_gaultier	Jean-Paul Gaultier	40
305	jeanpierre_cassel	Jean-Pierre Cassel	22
305	julia_roberts	Julia Roberts	3
305	kashia_figura	Kashia Figura	24
305	kim_basinger	Kim Basinger	5
305	laura_benson	Laura Benson	32
305	lauren_bacall	Lauren Bacall	8
305	lili_taylor	Lili Taylor	9
305	linda_hunt	Linda Hunt	12
305	lyle_lovett	Lyle Lovett	18
305	marcello_mastroianni	Marcello Mastroianni	2
305	maurice_lamy	Maurice Lamy	36
305	michel_blanc	Michel Blanc	20
305	naomi_campbell	Naomi Campbell	33
305	richard_e_grant	Richard E. Grant	15
305	rossy_de_palma	Rossy de Palma	35
305	rupert_everett	Rupert Everett	13
305	sally_kellerman	Sally Kellerman	10
305	sam_robards	Sam Robards	29
305	sophia_loren	Sophia Loren	1
305	stephen_rea	Stephen Rea	6
305	tapa_sudana	Tapa Sudana	38
305	tara_leon	Tara Leon	26
305	teri_garr	Teri Garr	17
305	tim_robbins	Tim Robbins	4
305	tom-novembre	Tom Novembre	28
305	tracey_ullman	Tracey Ullman	11
305	ute_lemper	Ute Lemper	25
305	yann-collette	Yann Collette	41
306	federique_feder	Federique Feder	3
306	irene_jacob	Irène Jacob	1
306	jeanlouis_trintignant	Jean-Louis Trintignant	2
306	jeanpierre_lorit	Jean-Pierre Lorit	4
306	samuel_le_bihan	Samuel Le Bihan	5
307	benoit_regent	Benoit Regent	2
307	charlotte-very	Charlotte Véry	4
307	claude-duneton	Claude Duneton	7
307	florence_pernel	Florence Pernel	3
307	helene_vincent	Hélène Vincent	5
307	hugues_quester	Hugues Quester	8
307	juliette_binoche	Juliette Binoche	1
307	philippe_volter	Philippe Volter	6
308	grzegorz_warchol	Grzegorz Warchol	1
308	janusz_gajos	Janusz Gajos	2
308	julie_delpy	Julie Delpy	3
308	zbigniew_zamachowski	Zbigniew Zamachowski	4
309	gao_yang	Gao Yang	3
309	jing_ning	Jing Ning	1
309	ning_jing	Ning Jing	5
309	wu-gang	Wu Gang	2
309	zhoa_xiaorui	Zhoa Xiaorui	4
310	christopher_lloyd	Christopher Lloyd	2
310	leslie_nielsen	Leslie Nielsen	1
310	matt_mccoy	Matt McCoy	3
310	sherry__miller	Sherry  Miller	4
312	al_franken	Al Franken	1
312	fred_applegate	Fred Applegate	7
312	harris_yulin	Harris Yulin	5
312	john_link_graney	John Link Graney	10
312	julia_sweeney	Julia Sweeney	9
312	laura_san_giacomo	Laura San Giacomo	2
312	lesley-boone	Lesley Boone	6
312	shirley_knight	Shirley Knight	4
312	theodore_raimi	Theodore Raimi	8
312	vincent_donofrio	Vincent D'Onofrio	3
313	adam_wylie	Adam Wylie	13
313	andrew_duncan	Andrew Duncan	10
313	brian_nissen	Brian Nissen	14
313	dakin_matthews	Dakin Matthews	11
313	howard_mcgillian	Howard McGillian	2
313	howard_mcgillin	Howard McGillin	15
313	jack_palance	Jack Palance	1
313	james_arrington	James Arrington	9
313	joel_mckinnon_miller	Joel McKinnon Miller	12
313	john_cleese	John Cleese	4
313	mark_harelik	Mark Harelik	8
313	michelle_nicastro	Michelle Nicastro	3
313	sandy_duncan	Sandy Duncan	5
313	steve_vinovich	Steve Vinovich	6
313	steven-wright	Steven Wright	7
314	1009556-john_lynch	John Lynch	3
314	1033505-richard_sheridan	Richard Sheridan	5
314	brendan_conroy	Brendan Conroy	15
314	cillian_byrne	Cillian Byrne	6
314	dave_duffy	Dave Duffy	8
314	declan_hannigan	Declan Hannigan	9
314	eddie_erskine	Eddie Erskine	17
314	eileen_colgan	Eileen Colgan	2
314	eugene_mchugh	Eugene McHugh	21
314	fergal_mcelherron	Fergal McElherron	10
314	frankie_mccafferty	Frankie McCafferty	11
314	gerald_rooney	Gerald Rooney	12
314	gerard_rooney	Gerard Rooney	16
314	jeni_courtney	Jeni Courtney	4
314	linda_greer	Linda Greer	14
314	mairead_ni_ghallchoir	Mairead Ni Ghallchoir	22
314	micheal_maccarthaigh	Mícheál MacCárthaigh	20
314	mick_lally	Mick Lally	1
314	pat_howey	Pat Howey	19
314	pat_slowey	Pat Slowey	7
314	susan_lynch	Susan Lynch	13
314	suzanne_gallagher	Suzanne Gallagher	18
314	tony_rubini	Tony Rubini	23
315	1119673-eric_roberts	Eric Roberts	5
315	alfredo_alvarez_calderon	Alfredo Alvarez Calderon	7
315	allan_graf	Allan Graf	19
315	antoni_corone	Antoni Corone	15
315	bud_ekins	Bud Ekins	21
315	carmen_more	Carmen More	13
315	chase_randolph	Chase Randolph	17
315	chris_conrad	Chris Conrad	18
315	dave_caprita	Dave Caprita	8
315	gene_hartline	Gene Hartline	9
315	jackie_davis	Jackie Davis	20
315	james_woods	James Woods	3
315	jeff_moldovan	Jeff Moldovan	11
315	john_archie	John Archie	14
315	mario-ernesto-sanchez	Mario Ernesto Sánchez	10
315	mario-roberts	Mario Roberts	22
315	mercedes_enriquez	Mercedes Enriquez	16
315	rod_steiger	Rod Steiger	4
315	sharon_stone	Sharon Stone	2
315	sylvester_stallone	Sylvester Stallone	1
315	tony_munafo	Tony Munafo	12
315	victoria-bass	Victoria Bass	6
316	1039614-alexis_cruz	Alexis Cruz	5
316	1148686-scott_smith	Scott Smith	23
316	april_webster	April Webster	26
316	cecil_hoffmann	Cecil Hoffmann	28
316	christopher_john_fields	Christopher John Fields	13
316	christopher_west	Christopher West	22
316	david_pressman	David Pressman	20
316	djimon_hounsou	Djimon Hounsou	16
316	erick_avari	Erick Avari	9
316	erik-holland	Erik Holland	14
316	frank_welker	Frank Welker	24
316	french_stewart	French Stewart	27
316	george_gray	George Gray	29
316	gianin_loffler	Gianin Loffler	18
316	gladys_holland	Gladys Holland	15
316	jack_moore	Jack Moore	19
316	james_spader	James Spader	2
316	jaye_davidson	Jaye Davidson	3
316	john_diehl	John Diehl	8
316	john_storey	John Storey	21
316	kenneth_danziger	Kenneth Danziger	12
316	kurt_russell	Kurt Russell	1
316	leon_rippy	Leon Rippy	7
316	mili_avital	Mili Avital	6
316	rae-allen	Rae Allen	11
316	richard_kind	Richard Kind	17
316	robert_allan_ackerman	Robert Allan Ackerman	10
316	roger_til	Roger Til	25
316	viveca_lindfors	Viveca Lindfors	4
317	1091435-michael_ross	Michael Ross	28
317	aimee_delamain	Aimee Delamain	14
317	anthony_odonnell	Anthony O'Donnell	9
317	burgess_meredith	Burgess Meredith	10
317	carrie_kei_heim	Carrie Kei Heim	6
317	christian_fitzpatrick	Christian Fitzpatrick	5
317	christopher_ryan	Christopher Ryan	19
317	david_huddleston	David Huddleston	1
317	dickie_arnold	Dickie Arnold	13
317	don_estelle	Don Estelle	12
317	dorothea_phillips	Dorothea Phillips	27
317	dudley_moore	Dudley Moore	2
317	jeffrey_kramer	Jeffrey Kramer	7
317	jerry_harte	Jerry Harte	16
317	john_allen_cassady	John Allen Cassady	21
317	john_barrard	John Barrard	8
317	john_hallam	John Hallam	15
317	john_lithgow	John Lithgow	3
317	judith_morse	Judith Morse	26
317	judy_cornwell	Judy Cornwell	4
317	melvyn_hayes	Melvyn Hayes	11
317	michael_drew	Michael Drew	23
317	paul_aspland	Paul Aspland	20
317	peter_ofarrell	Peter O'Farrell	17
317	ronald_fernee	Ronald Fernee	24
317	sally_cranfield	Sally Cranfield	22
317	tim_stern	Tim Stern	18
317	walter_goodman	Walter Goodman	25
318	bill_bolender	Bill Bolender	12
318	bill_sadler	Bill Sadler	4
318	bob_gunton	Bob Gunton	3
318	brian_brophy	Brian Brophy	14
318	brian_libby	Brian Libby	19
318	clancy_brown	Clancy Brown	5
318	david_proval	David Proval	23
318	deborah_aquila	Deborah Aquila	31
318	dion_anderson	Dion Anderson	10
318	don_mcmanus	Don McManus	22
318	donald_zinn	Donald Zinn	29
318	frank_medrano	Frank Medrano	32
318	gary_lee_davis	Gary Lee Davis	27
318	gil_bellows	Gil Bellows	7
318	gordon_greene	Gordon Greene	18
318	james_whitmore	James Whitmore	6
318	jeffrey_demunn	Jeffrey DeMunn	9
318	joe-ragno	Joe Ragno	24
318	joe_pecoraro	Joe Pecoraro	28
318	john_woodward	John R. Woodward	30
318	joseph_ragno	Joseph Ragno	34
318	jude_ciccolella	Jude Ciccolella	15
318	ken_magee	Ken Magee	20
318	larry_brandenburg	Larry Brandenburg	13
318	mark_rolston	Mark Rolston	8
318	morgan_freeman	Morgan Freeman	2
318	ned_bellamy	Ned Bellamy	11
318	neil_giuntoli	Neil Giuntoli	17
318	neil_summers	Neil Summers	25
318	paul_mccrane	Paul McCrane	21
318	rohn_thomas	Rohn Thomas	26
318	steve_eastin	Steve Eastin	16
318	tim_robbins	Tim Robbins	1
318	william_sadler	William Sadler	33
319	billy_riddoch	Billy Riddoch	11
319	christopher_eccleston	Christopher Eccleston	2
319	colin_mccredie	Colin McCredie	13
319	ewan_mcgregor	Ewan McGregor	3
319	gary-lewis	Gary Lewis	12
319	john-bett	John Bett	7
319	john_hodge	John Hodge	6
319	keith_allen	Keith Allen	4
319	ken_stott	Ken Stott	5
319	kerry_fox	Kerry Fox	1
319	leonard_omalley	Leonard O'Malley	9
319	peter_mullan	Peter Mullan	8
319	robert_david_macdonald	Robert David MacDonald	10
320	1028043-michael_harris	Michael Harris	5
320	david_graf	David Graf	6
320	dennis_haysbert	Dennis Haysbert	1
320	dina_merrill	Dina Merrill	4
320	fran_ryan	Fran Ryan	7
320	john_ingle	John Ingle	8
320	laura_groppe	Laura Groppe	11
320	mary_scheer	Mary Scheer	13
320	mel_harris	Mel Harris	2
320	patrick_rush	Patrick Rush	12
320	sab_shimono	Sab Shimono	3
320	sally_dennison	Sally Dennison	10
320	sam_smiley	Sam Smiley	9
320	sandy_gibbons	Sandy Gibbons	14
321	francisco_gattorno	Francisco Gattorno	4
321	joel_angelino	Joel Angelino	7
321	jorge_angelino	Jorge Angelino	5
321	jorge_perugorria	Jorge Perugorría	1
321	marilyn_solaya	Marilyn Solaya	6
321	mirta_ibarra	Mirta Ibarra	3
321	vladimir_cruz	Vladimir Cruz	2
322	benicio_del_toro	Benicio Del Toro	4
322	frank_whaley	Frank Whaley	2
322	jerry-levine	Jerry Levine	5
322	kevin_spacey	Kevin Spacey	1
322	michelle_forbes	Michelle Forbes	3
322	patrick-fisher	Patrick Fisher	8
322	roy_dotrice	Roy Dotrice	6
322	te_russell	T.E. Russell	7
324	1005456-paul_freeman	Paul Freeman	14
324	bob_baines	Bob Baines	10
324	deborah_kennedy	Deborah Kennedy	4
324	elaine_lee	Elaine Lee	13
324	jack_thompson	Jack Thompson	1
324	jan-adele	Jan Adele	9
324	john_polson	John Polson	3
324	joss_moroney	Joss Moroney	5
324	julie_herbert	Julie Herbert	7
324	michael_burgess	Michael Burgess	11
324	mitch_mathews	Mitch Mathews	6
324	mitch_matthews	Mitch Matthews	16
324	rebekah_elmaloglou	Rebekah Elmaloglou	8
324	ross_anderson	Ross Anderson	15
324	russell_crowe	Russell Crowe	2
324	stuart_campbell	Stuart Campbell	12
325	eric_sparky_edwards	Eric "Sparky" Edwards	15
325	fiona_loewi	Fiona Loewi	16
325	george_r_robertson	George R. Robertson	12
325	gerry-quigley	Gerry Quigley	11
325	jack_jessop	Jack Jessop	14
325	jack_newman	Jack Newman	10
325	jeremy_renner	Jeremy Renner	5
325	kevin_mcdonald	Kevin McDonald	9
325	lawrence_dane	Lawrence Dane	18
325	lawrence_z_dane	Lawrence Z. Dane	3
325	matt_frewer	Matt Frewer	1
325	michael_blake	Michael Blake	17
325	paris_chong	Paris Chong	7
325	rob_moore	Rob Moore	6
325	tommy_chong	Tommy Chong	4
325	valerie_mahaffey	Valerie Mahaffey	2
325	warren-davis	Warren Davis	8
325	wayne_robson	Wayne Robson	13
326	ben_niu	Ben Niu	3
326	deng_fei	Deng Fei	8
326	ge_you	You Ge	1
326	gong_li	Li Gong	2
326	guo_tao	Guo Tao	4
326	jiang-wu	Jiang Wu	5
326	liu_tianchi	Liu Tianchi	6
326	ni_dabong	Ni Dabong	7
326	tao_guo	Tao Guo	9
326	wu_jiang	Wu Jiang	10
326	zhang_lu	Zhang Lu	11
327	1027569-icet	Ice-T	3
327	ann_cusack	Ann Cusack	10
327	aurorah_allain	Aurorah Allain	23
327	beth_de_patie	Beth de Patie	11
327	billy-l-sullivan	Billy L. Sullivan	19
327	bojesse_christopher	Bojesse Christopher	8
327	brian_wimmer	Brian Wimmer	22
327	charles_lucia	Charles Lucia	14
327	clayton-landey	Clayton Landey	13
327	don_harvey	Don Harvey	5
327	doug_jones	Doug Jones	12
327	frank_walton	Frank Walton	21
327	iggy_pop	Iggy Pop	17
327	james_hong	James Hong	24
327	jeff_kober	Jeff Kober	6
327	jim_sullivan	Jim Sullivan	25
327	jo_farkas	Jo Farkas	27
327	john-david-bland	John David Bland	26
327	kane-picoy	Kane Picoy	16
327	lori_petty	Lori Petty	1
327	malcolm_mcdowell	Malcolm McDowell	2
327	naomi_watts	Naomi Watts	4
327	reg_e_cathey	Reg E. Cathey	7
327	richard_schiff	Richard Schiff	18
327	scott_coffey	Scott Coffey	9
327	stacy_linn_ramsower	Stacy Linn Ramsower	28
327	tom-noga	Tom Noga	15
327	wes_veldink	Wes Veldink	20
328	bill_sadler	Bill Sadler	2
328	billy_zane	Billy Zane	1
328	brenda_bakke	Brenda Bakke	4
328	cch_pounder	CCH Pounder	5
328	charles_fleischer	Charles Fleischer	10
328	dale_swann	Dale Swann	15
328	dick_miller	Dick Miller	6
328	gary_farmer	Gary Farmer	9
328	graham_galloway	Graham Galloway	17
328	jada_pinkett	Jada Pinkett Smith	3
328	john_kassir	John Kassir	11
328	john_larroquette	John Larroquette	12
328	john_schuck	John Schuck	14
328	ken_baldwin	Ken Baldwin	7
328	mecki_heussen	Mecki Heussen	16
328	sherrie_rose	Sherrie Rose	13
328	thomas_haden_church	Thomas Haden Church	19
328	tim_de_zarn	Tim De Zarn	8
328	tony_salome	Tony Salome	18
328	william_sadler	William Sadler	20
329	alan_ruck	Alan Ruck	15
329	barbara_march	Barbara March	13
329	brent_spiner	Brent Spiner	5
329	brian_thompson	Brian Thompson	31
329	christine_jansen	Christine Jansen	34
329	gates_mcfadden	Gates McFadden	9
329	glenn_morshower	Glenn Morshower	26
329	gwen_van_dam	Gwen Van Dam	29
329	gwynyth_walsh	Gwynyth Walsh	14
329	henry_marshall	Henry Marshall	32
329	jacqueline-kim	Jacqueline Kim	35
329	james_doohan	James Doohan	11
329	jenette_goldstein	Jenette Goldstein	19
329	john_putch	John Putch	27
329	jonathan_frakes	Jonathan Frakes	4
329	judy_levitt	Judy Levitt	23
329	kim_braden	Kim Braden	17
329	kristopher-logan	Kristopher Logan	24
329	levarburton	LeVar Burton	6
329	majel_barrett	Majel Barrett	16
